,ticker,year,Выручка,Операционная прибыль,EBITDA,Чистая прибыль,Опер.денежный поток,CAPEX,FCF,"Див доход, ао",Дивиденды/прибыль,Опер. расходы,Себестоимость,Амортизация,Расх на персонал,Процентные расходы,Активы,Чистые активы,Долг,Чистый долг,Цена акции ао,Число акций ао,Капитализация,EV,Баланс стоимость,EPS,FCF/акцию,BV/акцию,Рентаб EBITDA,Чистая рентаб,Доходность FCF,ROE,ROA,P/E,P/FCF,P/S,P/BV,EV/EBITDA,Долг/EBITDA,R&D/CAPEX,CAPEX/Выручка,total_price,total_price_target,revenue,total_price_momentum,momentum,lin_reg_pred,log_reg_pred
537,UGLD,2024,75.9,18.1,34.4,8.82,23.6,25.7,-7.79,0.0,0.0,8.59,49.3,11.2,15.8,6.86,154.6,48.0,71.6,71.1,0.749,222779.0,166.8,237.8,48.0,0.04,-0.03,0.22,45.3,11.6,-4.7,18.4,5.7,18.9,-21.4,2.2,3.47,6.91,2.07,0.0,34.0,0.749,0.548,-0.3124636965692038,0.639,0.1588345291396847,-0.21946299141398484,0.3552995808363821
538,UPRO,2022,105.8,25.2,42.0,21.3,34.6,5.9,29.4,0.0,0.0,81.7,,7.6,8.43,0.094,146.4,129.7,0.0,-28.6,1.35,63049.0,85.0,56.4,129.0,0.34,0.47,2.05,39.7,20.1,34.6,16.4,14.5,4.0,2.89,0.8,0.66,1.34,-0.68,0.0,6.0,1.35,2.0,0.3930425881096072,2.80053,-0.7297040925328252,0.43327627637874255,0.6179901011649931
539,UPRO,2023,118.6,23.5,44.3,22.0,31.4,14.2,21.0,0.0,0.0,95.6,,8.1,9.84,0.0,166.3,152.5,0.0,-52.1,2.0,63049.0,126.0,73.9,151.8,0.35,0.33,2.41,37.3,18.6,16.6,14.5,13.3,5.72,6.01,1.06,0.83,1.67,-1.18,0.0,12.0,2.0,1.82,-0.0943106794712412,1.35,0.3930425881096072,0.028209438103770024,0.5634905623260539
540,UPRO,2024,128.3,27.7,49.1,31.9,35.8,13.2,32.3,0.0,0.0,101.8,,5.8,10.5,0.0,197.2,184.1,0.0,-92.0,1.82,63049.0,115.0,23.0,183.3,0.51,0.51,2.91,38.3,24.9,28.1,17.3,16.2,3.6,3.56,0.9,0.63,0.47,-1.87,0.0,10.0,1.82,1.49,-0.2000603811313362,2.0,-0.0943106794712412,0.24617016613497925,0.6159978159140076
541,UTAR,2021,75.5,9.58,17.1,26.8,5.4,8.57,-4.2,0.0,0.0,67.2,,,16.8,5.63,95.5,10.8,25.2,17.6,7.61,3702.0,28.2,45.8,10.7,7.24,-1.13,2.89,22.7,35.5,-14.9,248.3,28.1,1.05,-6.71,0.37,2.63,2.67,1.03,0.0,11.0,7.61,7.33,-0.0374876559750344,6.7,0.1273556454766741,-0.0946899148089013,0.5102837723521858
542,UTAR,2022,81.0,18.4,26.7,4.44,20.7,10.5,5.65,0.0,0.0,64.1,,8.4,18.7,3.0,98.6,20.0,30.0,13.2,7.33,3702.0,27.1,40.3,20.0,1.2,1.53,5.39,33.0,5.5,20.8,22.2,4.5,6.11,4.8,0.34,1.36,1.51,0.49,0.0,13.0,7.33,12.4,0.525720956712431,7.61,-0.0374876559750344,0.13481720901273872,0.5407924568835702
543,UTAR,2023,97.7,10.1,24.6,2.81,19.1,23.6,-4.56,0.0,0.0,89.5,,14.5,20.2,4.18,123.2,22.4,30.7,25.2,12.4,7896.0,98.0,123.2,22.3,0.36,-0.58,2.83,25.2,2.9,-4.7,12.6,2.3,34.9,-21.5,1.0,4.39,5.0,1.02,0.0,24.0,12.4,13.6,0.092373320131015,7.33,0.525720956712431,-0.20750800406843772,0.40018653118660363
544,YAKG,2021,7.79,2.36,3.81,0.943,0.955,4.75,-1.61,0.5,53.0,2.57,2.86,0.4,1.5,0.99,27.2,12.3,11.1,7.63,112.0,826.9,92.6,100.2,12.3,1.14,-1.95,14.9,48.9,12.1,-1.7,7.7,3.5,98.2,-57.5,11.9,7.53,26.3,2.0,0.0,61.0,112.56,123.7,0.0943728665923087,53.2,0.7494280164585346,-0.4972619763680008,0.2593346603559485
545,YAKG,2022,7.58,2.99,3.32,1.83,3.35,6.38,-2.13,0.0,0.0,1.93,3.03,0.6,1.54,1.0,29.2,14.1,9.63,7.68,123.7,826.9,102.3,110.0,14.1,2.21,-2.57,17.1,43.8,24.1,-2.1,13.0,6.3,55.9,-48.0,13.5,7.24,33.1,2.31,0.0,84.0,123.7,88.9,-0.3303471368785833,112.56,0.0943728665923087,-0.37675911392002315,0.2561935189900121
546,YAKG,2023,8.25,3.46,3.49,2.24,3.45,2.87,0.44,0.0,0.0,1.2,3.59,0.6,1.46,0.73,30.8,16.4,10.3,7.3,88.9,826.9,73.5,80.8,16.4,2.71,0.53,19.8,42.3,27.2,0.6,13.7,7.3,32.8,167.1,8.91,4.49,23.1,2.09,0.0,35.0,88.9,56.0,-0.4621604517847096,123.7,-0.3303471368785833,-0.12670164084892757,0.30890238389495417
547,IRKT,2021,209.7,14.5,27.9,5.74,28.1,10.5,8.77,0.0,0.0,49.7,145.5,,21.0,5.47,306.8,-0.25,142.8,94.1,22.2,6786.0,150.8,244.8,-0.27,0.85,1.29,-0.04,13.3,2.7,5.8,-2296.0,1.9,26.3,17.2,0.72,-550.3,8.78,3.37,9.57,5.0,22.2,38.4,0.5479651707154475,24.8,-0.1107513642927027,0.33065761623075673,0.43385536009171266
550,YKEN,2021,22.6,-9.43,4.19,-10.2,4.43,461.0,-3.0,0.0,0.0,37.5,,,12.1,1.13,56.9,-8.89,24.8,24.3,0.305,7964.0,2.83,27.1,-8.89,-1.28,-0.38,-1.12,18.5,-45.2,-123.5,115.0,-18.0,-0.28,-0.94,0.13,-0.32,6.47,5.79,0.0,2037.0,0.305,0.264,-0.1443626734610954,0.38,-0.2198594761130199,-0.41613488014734007,0.2473079411868938
551,YKEN,2022,25.3,12.1,5.3,8.0,0.67,5.95,-8.51,0.0,0.0,38.2,,1.9,13.7,1.92,52.4,-0.75,33.0,32.8,0.264,7964.0,2.45,35.2,-0.75,1.0,-1.07,-0.09,20.9,31.6,-405.5,-1066.7,15.3,0.31,-0.29,0.1,-3.27,6.64,6.18,0.0,23.0,0.264,0.609,0.8358691645635807,0.305,-0.1443626734610954,0.03141110968932376,0.4058459522227108
552,YKEN,2023,32.2,7.2,5.9,3.0,5.12,10.3,-9.47,0.0,0.0,47.0,,2.7,15.4,3.1,64.5,7.0,38.1,37.3,0.609,10188.0,7.02,44.3,7.0,0.29,-0.93,0.69,18.3,9.3,-152.6,42.9,4.7,2.34,-0.74,0.22,1.0,7.51,6.33,0.0,32.0,0.609,0.48,-0.2380321638079603,0.264,0.8358691645635807,-0.4389912465506353,0.34745419512079584
553,YDEX,2022,521.7,13.2,64.1,10.8,41.7,50.5,-10.9,0.0,0.0,508.5,233.2,30.9,,,616.7,316.3,51.2,-32.1,1814.0,361.5,655.7,623.6,140.8,29.8,-30.3,389.4,12.3,2.1,-1.7,3.4,1.7,60.9,-60.0,1.26,4.66,9.72,-0.5,0.0,10.0,1814.0,2542.0,0.3374168210743174,4502.0,-0.9089873907915956,0.26757735736962734,0.45065361327576464
554,YDEX,2023,798.1,63.9,120.8,52.1,115.6,84.2,-37.7,0.0,0.0,734.2,360.0,49.3,165.8,16.5,746.4,296.3,140.8,44.3,2542.0,361.5,918.9,963.2,125.1,144.1,-104.3,346.1,15.1,6.5,-4.1,17.6,7.0,17.6,-24.4,1.15,7.35,7.97,0.37,0.0,11.0,2542.0,4137.12,0.4870487208177994,1814.0,0.3374168210743174,-0.16320377118780816,0.4230869348626817
555,YDEX,2024,1095.0,51.6,188.6,100.9,203.2,124.6,48.9,4.0,57.0,1043.0,,63.1,223.5,45.2,1098.0,293.8,368.1,82.2,3978.0,390.5,1554.0,1636.0,-42.5,258.4,125.2,-108.8,17.2,9.2,3.1,34.3,9.2,15.4,31.8,1.42,-36.6,8.67,0.44,0.0,11.0,4137.12,4770.902999999999,0.142535701574757,2542.0,0.4870487208177994,-0.14090849216743906,0.44661878755550616
